SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
2092,SOWWLVP12A8C138BFB,95431,Cocked & Re-Loaded (Millenium Edition),ARHONG11187FB3B120,29.78772,katy,-95.82333,L.A. Guns,0.0,398.44526,1,0.584,150.3,4,0.41,Magdalaine,1989.0
2093,SOWTBHJ12AB0184F4D,639962,Everything,ARDKSWK1187B99092B,52.883559999999996,UK - England - North East,-1.97406,Stan,0.0,254.95465,5,0.273,119.965,4,1.0,Luv,
2094,SOYMCST12AB017E8AB,330070,The Holy Bible 1992-2002,ARWAPYC1187FB3FCAF,,,,S.U.P,0.0,369.24036,4,0.561,78.601,5,0.452,Insanity,
2095,SOMBKBP12AC468D7E2,599298,Butthole Surfers  + PCPpep,ARPQ4Z01187FB3A736,29.424490000000002,San Antonio TX,-98.49462,Butthole Surfers,0.0,165.38076999999998,9,0.9159999999999999,108.251,1,0.0,Wichita Cathedral [live],
2096,SOLTKCF12AB018600D,511959,San Cipriano,ARE73DO1187B9B9DDE,,,,Los Brujos,0.0,36.54485,3,0.0,148.748,4,0.431,Si Yo Tuviera,
2097,SONIHFO12CF5F87D6C,280736,Janis,ARS86AJ1187B9B4225,,Port Arthur TX,,Janis Joplin,0.0,266.23955,4,0.625,80.455,4,0.004,Piece Of My Heart,1972.0
2098,SOVKZLE12AB018A2F4,591200,Nordic Hotel,ARBQ5TQ1187B992B8A,,CANADA - Ontario,,Vivian,0.0,184.63302,2,0.01,140.08,4,0.66,Better,
2099,SOLKHLK12A8AE47A23,138026,9.0 Live,AR0KBXO1187B996460,41.58979,Des Moines Iowa,-93.61565999999999,Slipknot,0.0,397.24363,11,0.0,163.007,5,0.159,The Heretic Anthem (Live version) (Album Version),
2100,SOHDPPB12AC4687A5A,697559,Joaquim Homs - M\xc3\xbasica de Cambra,ARCDLDD11F33E000A4,,,,Varios,0.0,165.66812,5,0.397,144.47799999999998,1,0.0,II Allegro,
2101,SOSMJQM12AC4686FC7,605532,Ikebana : Merzbow's Amlux Rebuilt_ Reused and Recycled,ARROUEA1187FB4AA0F,38.8991,Washington,-77.029,Atom,0.0,331.88526,6,0.013999999999999999,108.069,3,1.0,Merzwaltz,
2102,SOVJUCU12A8C138B3E,208882,Goodbye My Heart - Country,ARN6EWN1187B9A4600,29.89932,Port Arthur TX,-93.92938000000001,Jimmy Wyble,0.0,181.96853000000002,8,0.424,80.016,7,0.494,No More Blues,2005.0
2103,SOEMDLK12AB01860D9,464074,Online Exclusive: Demos & Rarities,AR08NXW1187B99526D,38.2589,Missouri,-92.43659,Die Symphony,0.0,231.67955,5,0.598,160.184,4,1.0,Ugly Like Me (Demo Version),
2104,SOHSILH12A58A7CA6B,152528,West Coast Diaries Vol.1-cass.,ARUUXNF1187B98FB36,,,,Charlie Peacock,0.0,202.34403999999998,4,0.1,118.155,4,1.0,Hot Night Downtown,1988.0
2105,SOOGMHS12AB017D84A,620938,Screamin' and Hollerin' The Blues,ARZMWNY1187B99EBF1,41.82387,Providence RI,-71.41199,Paul Geremia,0.0,204.56444,0,0.907,116.318,1,0.0,Tootie Blues,2004.0
2106,SOKHJYT12A8C13731B,153305,Love To Tell Story-25 Hymns,AR4GP451187FB3F2BB,,,,Andy Griffith,0.0,215.48362999999998,7,0.802,102.402,3,0.6920000000000001,The Old Rugged Cross (Medley)  (Love To Tell The Story Album Version),
2107,SOFNSNQ12AB01833D2,653733,Positively Beale Street,ARUAKAN1187FB48204,39.2794,Ocean City NJ,-74.57555,Walter Trout,0.0,233.24688999999998,7,0.654,166.41099999999997,4,0.81,Obstacles in My Way,1997.0
2108,SOYQGMA12A6D4FA935,225466,The Reality Chick,AR3RNXB1187B98F0B4,,,,Monique Marvez,0.0,639.60771,1,0.18,121.075,5,0.456,No Bad Oral Sex / Dick Dessert,
2109,SONOWJT12A81C23646,133041,When The Sun Comes Out,ARFZDSJ1187FB494AB,,,,Dancecore Allstars,0.0,223.29424,5,0.614,95.29799999999999,3,1.0,When The Sun Comes Out,
2110,SODKVWC12AF72A53CF,636998,Face Drop,AR9LJ9D1187FB4303D,18.015710000000002,Kingston Jamaica,-76.79731,Sean Kingston,0.0,184.58077,2,0.133,168.02,4,0.777,Face Drop,2009.0
2111,SOFUKSP12A8C1416DC,566576,Southern Blues Volume 2,ARE36MM1187B991E50,31.1689,Couchman TX,-100.07715,Blind Lemon Jefferson,0.0,165.35465,5,0.348,132.59,1,0.209,Gone Dead On You Blues,1972.0
2112,SOBYREB12A8C13CF88,163506,Lover's Poem,AR9HNKW1187FB57EC6,,,,Mei Chi Chiang,0.0,73.03791,10,0.489,150.933,3,0.795,Chagall(OS),
2113,SOQQIOF12A8AE47FD0,577165,Azur et Asmar,AR9ILJF1187B9B80ED,33.89275,Beirut Lebanon,35.48527,Gabriel Yared,0.0,118.83057,2,0.045,111.03399999999999,4,0.0,Les chasseurs d'esclaves,2006.0
2114,SOWDQHL12A6D4FAE8F,226246,Cuerpo A Cuerpo,ARRJFJ31187B9961EF,,,,Sergio Dalma,0.0,279.24852999999996,0,0.711,124.008,4,0.9990000000000001,La Marca De Tus Labios,1995.0
2115,SOSHNFD12AB0188458,726295,Paid In Black Vol.2,ARK9W051187FB4B783,,,,Zombina & The Skeletons,0.0,198.16443999999998,9,0.813,120.848,3,1.0,Sea Of Heartbreak,
2116,SORYSZW12AB0188A2A,572479,Popular Music Social Condition,ARMZJIZ1241B9CA2DB,37.16793,United States,-95.84501999999999,The Jane Shermans,0.0,235.49342000000001,2,0.804,140.143,4,0.166,Ammunition,2008.0
2117,SOJWCMG12A8AE46D46,234700,Whole Lot Of Leavin',ARDVZTE1187FB5A0A1,,Sayreville NJ,,Bon Jovi,0.0,286.35382999999996,1,0.6859999999999999,134.293,4,0.0,I Love This Town,2007.0
2118,SOFYDKI12A8C13F96E,244041,Musica Sacra Nella Napoli del '700,ARGAJDQ11F50C4EDDF,,,,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.0,42.70975,6,0.156,48.942,3,0.524,Miserere: XII. Ne Projicias,
2119,SOTOIUP12AB0180CA0,559619,Goin' Mad Blues Vol. 6,ARUNYOW1187FB43F2A,34.96578,Wadesboro NC,-80.07691,Blind Boy Fuller,0.0,151.19628,10,0.639,87.899,4,0.086,Got To Find My Little Woman,2005.0
2120,SOACIFE12AB0187C9C,795397,Genuine,AR4L5ZC1187FB450A4,,,,Bescenta,0.0,243.1473,6,0.49200000000000005,126.631,4,1.0,So In Love,
2121,SOSLKBG12AB018D75E,714006,Fill It! - I Love the Fifties,AR0TZ7T1187B994E37,42.33168,Detroit MI,-83.04791999999999,"Dave Baby"" Cortez",0.0,125.6224,0,0.595,185.55900000000003,4,0.159,The Happy Organ,1976.0
2122,SOOUGMQ12A8AE472AC,179059,En Vogue ( Bonus Version),AR5IDI61187FB43E75,,,,Bloomfield,0.0,277.39383,10,0.031,179.987,4,0.0,Quartier Latin,
2123,SOLVYRN12AF72A9C09,765362,Close Calls With Brick Walls / Mother of Mankind,ARW2U4O1187FB4408B,,New York NY,,Andrew W.K.,0.0,127.4771,2,0.81,161.874,1,0.0,Can You Dance With Me?,2006.0
2124,SOBCOMU12A8C1330B0,286891,Elf,ARH1LE01187B98D68D,,,,John Debney,0.0,74.762,0,0.0,83.95,4,0.66,Buddy and Santa's Flight,2003.0
2125,SONDBYI12A6310D81C,309106,The 18th Letter,AR8B1WY1187FB38366,,Long Island NY,,Rakim,0.0,79.93424,0,0.27899999999999997,50.059,4,0.0,Outro,1997.0
2126,SOKEAOU12A6D4FB6B2,60341,Anthology,ARLDW2Y1187B9B544F,39.75911,Dayton OH,-84.19444,Tommy James And The Shondells,0.0,146.02403999999999,0,0.695,133.312,1,0.0,Out Of The Blue,1989.0
2127,SOZYWLD12AB01859CE,808634,Let Me Be Free,ARIZCNG12802FDFC69,,,,Coraleena Ellis,0.0,250.77506,11,0.379,88.015,1,0.693,Wide Awake In A Dream,
2128,SONFVHA12A6D4F932F,55301,I Just Can't Help Myself,ARB29H41187B98F0EF,41.88415,Chicago,-87.63241,Terry Callier,0.0,258.19383,7,0.675,92.927,3,1.0,Satin Doll,2007.0
2129,SOFMCTW12A8C139DDA,331631,Further Down The Old Plank Road,AR0V36F1187FB366B1,53.41961,Ireland,-8.24055,The Chieftains,0.0,187.92444,7,0.768,210.957,4,0.0,The Raggle Taggle Gypsy,2003.0
2130,SOBRNCK12A8C13FB92,372022,Tales Of Mozambique,ARJO8W91187B9AB734,,,,Count Ossie,0.0,234.9971,11,0.948,137.714,1,0.0,No Night In Zion - Original,1994.0
2131,SOAEJTI12A8C145051,317615,Shogun,ARJBWQI1187B9B17D1,,Orlando FL,,Trivium,0.0,678.76526,11,0.34600000000000003,140.112,4,0.976,Shogun [with fade_ for special edition],2008.0
2132,SOKRLXS12AB0183E51,489212,Last Vestiges of Honor,ARUUXNF1187B98FB36,,,,Charlie Peacock,0.0,133.3024,1,0.139,137.158,4,0.833,The Quality of Life,
2133,SOYIRYT12A6D4F9B3E,63881,My Left Foot,ARWZE8O1187B9B8480,40.71455,New York NY,-74.00712,Elmer Bernstein,0.0,231.67955,2,0.85,83.255,5,1.0,Drown The Dog!,
2134,SOEPZDK12A58A7C033,821380,Lovers Lounge Venue 2,AREUIRT11F4C8408E6,52.50524,UK - England - West Midlands,-1.8153099999999998,Peter Spence,0.0,277.41995,8,0.721,97.28399999999999,1,1.0,Baby I,
2135,SORAXQJ12A8C1333AA,146411,Guiding Star (Naledi Ya Tsela),ARW1DZQ1187B9A18E0,,,,Vusi Mahlasela,0.0,273.31872999999996,2,0.297,137.942,4,0.121,Pata Pata,
2136,SOUOJUC12AB017CF7E,489673,The Fabulous Eddie Cantor,ARSDSMG1187B98CB59,40.71455,New York NY,-74.00712,Eddie Cantor,0.0,168.88118,2,0.359,125.361,1,0.11800000000000001,Charley_ My Boy,
2137,SOEHDUX12AB0187C5A,765908,Buxtehude: Organ Works,ARN8NCB1187FB49652,46.20835,Geneva Switzerland,6.1427,Lionel Rogg,0.0,203.44118,5,0.7340000000000001,68.388,4,0.521,Choral : Komm_ Heiliger Geist_ BuxWV 199 (Remasteris\xc3\xa9 En 2010),
2138,SOWOACC12AB0181FCC,508638,Nuestro Mexico,ARDPPNV11F4C842433,,,,Marimba Alma De Chiapas De Juan Palacios,0.0,182.02077,10,0.441,147.597,1,0.0,Atotonilco,
2139,SOIPEKK12AB01805B4,485079,Fool Me Good,AR858UO1187FB437B4,35.21962,North Carolina,-80.01955,Precious Bryant,0.0,164.8322,9,0.537,130.453,1,0.522,When The Saints Go Marching In,2002.0
2140,SOBQKWL12A8C14337F,316960,Town Topic EP,ARRJNTE1187FB44E12,,,,Casiotone For The Painfully Alone,0.0,115.17342,0,0.614,125.663,1,0.0,Town Topic (Instrumental),2008.0
2141,SOWJDTP12AB018715D,345723,Reggae Hits Volume 23,ARHINI31187B995C1D,,,,Singing Melody,0.0,179.93098,9,0.41700000000000004,162.155,4,0.82,Player No More,
2142,SOUCLBZ12AB0182A5A,537210,Guitarscapes,AROMMO41187B99F8FF,38.99792,Colorado,-105.55096,Jeff Wahl,0.0,43.885259999999995,1,0.395,243.195,4,0.0,Waterfall,2003.0
2143,SOGPMNP12AB0186B39,516641,The Official Bootleg Box Set,AROATPL1187FB48E12,34.16788,Arizona,-111.9307,UFO,0.0,310.41261000000003,2,0.74,87.09700000000001,5,0.424,Out In The Street (Live In Cleveland_ Ohio),
2144,SOGVPUQ12AC468BCA8,688967,Kavalierstart,ARSIECN1257509EBB0,,,,Kapelle Herrenweide,0.0,214.36036000000001,2,0.568,109.29299999999999,1,0.0,Humppa,2009.0
2145,SOXHLIO12AB0185C6F,814256,Sideways,ARFRKCM1187B99A041,35.33204,Shawnee OK,-96.92483,Jamie Richards,0.0,202.91873,2,0.46,84.069,4,0.436,Easier By Now,
2146,SOHWZOW12AB017EE95,536600,Marcelo Radulovich,AR2B8ON1187FB58456,,,,Marcelo Radulovich,0.0,85.15873,0,0.0,88.648,3,0.79,Spirit and Machine,
2147,SONRQRW12AB01880EC,648437,"HarpGuitar Antonio Koudele Plays Evergreens"" Vol.1",ARBSAVH1241B9CA637,,,,Antonio Koudele,0.0,175.90812,4,0.904,117.29799999999999,4,1.0,Track TAKE FIVE,
2148,SOEKMUY12AB018CB47,662608,End Of Days,ARH1LE01187B98D68D,,,,John Debney,0.0,76.79955,10,0.193,91.249,4,0.568,Porcelain Man,1999.0
2149,SOZVXUQ12AB01832CC,505296,Harder Than The Rest,ARO6WZY1187FB3A86E,,,,Sonic Subjunkies,0.0,327.73179,7,0.022000000000000002,149.85299999999998,3,1.0,Turntable Terrorist,1995.0
2150,SOKEFDU12AB0187D54,589319,This Is Us,AR3JMC51187B9AE49D,28.53823,Orlando FL,-81.37739,Backstreet Boys,0.0,228.38812000000001,6,0.29600000000000004,122.988,4,0.317,PDA,2009.0
2151,SOFGBOY12AB018549F,559847,The Murderess Metal Road Show,AR8FMEN1187FB4A657,34.053490000000004,Los Angeles CA,-118.24531999999999,Lizzy Borden,0.0,371.19955,5,0.07,107.88600000000001,4,0.652,(Wake Up) Time to Die,1985.0
2152,SOQBKAT12A81C20661,132728,Red,ARZXYRK1187B99E432,,Madrid,,John Stevens,0.0,245.44608,10,0.545,244.36599999999999,4,0.294,I Only Have Eyes For You (Album Version),2005.0
2153,SOUWPSC12A81C2193E,232971,The Turner Diaries,AR1DGSO1187FB59B15,,,,Eddie Turner,0.0,278.30812000000003,9,0.27699999999999997,107.053,4,0.657,Jody,
2154,SOQOPQU12A8C134960,197020,Porn Stars,ARP7DLV1187FB4EF07,,California - LA,,Pretty Boy Floyd,0.0,179.48689,6,0.708,139.947,3,0.369,Dept. Of Youth,
2155,SOVXRTG12AC468A7C2,781385,Jukin 4 the Haters Vol.2,ARCZ42S1187B98C0D7,,,,DJ Slugo,0.0,287.55546,6,0.107,160.129,4,1.0,Where the Rats 3,
2156,SOETZNT12A8AE46467,185940,Beggar's Paradise,AR83XLX1187B991E33,,,,Chris Rodriguez,0.0,209.52771,4,0.871,121.101,4,1.0,Turn Around (LP Version),
2157,SOILAOQ12AB01894C9,671794,KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations,ARTML781187B9AF080,,,,Neeme Jarvi,0.0,194.48118,8,0.6409999999999999,131.118,1,0.0,Hary Janos Suite : VI. A csaszari udvar bevonulasa (Entrance of the Emperor and his Court),
2158,SOSUVCW12A8C13580D,246583,Humid Teenage Mediocrity,ARN2C4X1187B9B363C,26.12367,Ft. Lauderdale FLORIDA,-80.14356,Jack Off Jill,0.0,149.36771000000002,8,0.436,177.86599999999999,1,0.0,Horrible,1995.0
2159,SOIXENX12A8C134CE1,290001,Live,ARMSL551187FB3F4B0,,,,K's Choice,0.0,207.56853,9,0.326,171.648,4,0.43700000000000006,Another Year,2000.0
2160,SOSPNDI12AB017F769,346407,Bares y Fondas,ARL3VGT1187FB40E8E,-34.60852,Buenos Aires.,-58.373540000000006,Los Fabulosos Cadillacs,0.0,187.0624,0,0.8809999999999999,0.0,4,0.7609999999999999,Noches Arabes,1986.0
2161,SOSLEEL12A8C130C5D,192746,INKARU,ARKKYQD11F4C83D170,,,,NAZCA PERU,0.0,159.45098000000002,4,0.62,147.734,1,0.605,Aurora,
2162,SOOWFTN12AB0184778,709759,Unwant,ARHWRBR119B8669309,,,,Hatesex,0.0,376.08444,1,0.569,126.955,4,1.0,Hatesex (Reborn),
2163,SOZUVDO12A6D4F7695,40409,Soul Legends,ARCT5P61187FB3D950,,United States,,The Impressions,0.0,143.15057,7,0.61,116.12200000000001,4,0.31,Ridin' High,
2164,SOEXIYD12A58A7D818,64358,FOR A TIME LIKE THIS,ARMTXSP1187B990581,,,,Sheila Walsh,0.0,332.01587,7,0.225,88.012,4,0.287,Circle Of Hands (For A Time Like This Album Version),
2165,SOFZNZA12A6D4F8B0D,47633,Greatest Hits: The A&M Years '87- '94,AR5LE4K1187FB4C3BE,,Indianapolis IN,,John Hiatt,0.0,239.5424,9,0.44299999999999995,181.355,4,0.47200000000000003,Memphis In The Meantime,1987.0
2166,SOOCRIF12AB0181137,342581,Knowledge Is King,ARH0Z131187B9B69E9,40.8079,Harlem New York NY,-73.9454,Kool Moe Dee,0.0,219.76771000000002,5,0.853,107.905,4,0.9670000000000001,Knowledge Is King,1989.0
2167,SOAJEOO12A8C13A2FF,154404,Carlos Ponce,ARB5S4L1187FB4AD20,,,,Carlos Ponce,0.0,269.97506,1,0.37799999999999995,84.631,5,0.899,Decir Adios,1999.0
2168,SOPOHQT12A8C13AFD3,162535,Solomon plays Beethoven,AR323JD1187FB483D0,,New York,,Solomon,0.0,150.88281,7,0.126,90.98700000000001,3,0.738,Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo,
2169,SOKHEON12A8C13EABE,225132,DownTemple Dub: Flames,ARWLJLY1187B9AD881,,,,Desert Dwellers,0.0,406.17751,10,0.516,86.675,3,0.29100000000000004,Pranafestation,2006.0
2170,SOFBETS12AB018BE24,681151,Osaka After Dark,AR9OTFC11C8A415220,55.67631,Copenhagen (Denmark),12.56935,D.A.D.,0.0,283.16688999999997,2,0.787,148.856,4,0.52,Sleeping My Day Away [Live],
2171,SOSAANW12A6D4F7BB8,23102,Morrocan Roll,ARDPTGD1187B9AD361,36.87652,Sikeston MO,-89.58828000000001,Brand X,0.0,95.76444000000001,2,0.0,158.578,4,0.0,Collapsar,1977.0
2172,SOGBUUF12AB018B87E,673805,Kids Sing Along Pac,ARTDQRC1187FB4EFD4,,Los Angeles CA,,Black Eyed Peas,0.0,223.03302000000002,6,0.5,107.199,4,1.0,Let's Get It Started,2004.0
2173,SOQHTSH12AB01849EE,559955,Deal With The Devil,AR8FMEN1187FB4A657,34.053490000000004,Los Angeles CA,-118.24531999999999,Lizzy Borden,0.0,235.65016,10,0.13,115.41799999999999,4,0.006999999999999999,There Will Be Blood Tonight,2000.0
2174,SOAVOLU12AB01817A3,652690,Something Old_ New_ Borrowed And Blue,ARXGICZ1187FB444DD,44.97903,Minneapolis MN,-93.26493,The Merry Macs,0.0,140.59056999999999,3,0.21600000000000003,118.096,4,0.495,Sentimental Journey,
2175,SOIGYUY12A6D4F8A3F,495087,Classic,ARGS67J1187FB3FC1A,37.271879999999996,California,-119.27023,Righteous Brothers,0.0,188.55138,3,0.006,103.225,4,0.885,Harlem Shuffle,1999.0
2176,SORDHCR12A8C13EF5E,170871,Box Of Dub 2: Dubstep And Future Dub,AROJ4RQ1187FB50102,39.739259999999994,Illinois,-89.50409,Pinch feat. Rudey Lee,0.0,260.30975,2,0.425,139.959,4,1.0,Step 2 It,
2177,SODKPKO12A58A79DF7,399933,Casual,ARD7TVE1187B99BFB1,,California - LA,,Casual,0.0,238.31465,4,0.89,85.652,1,0.344,I believe,
2178,SOAFHVH12AAF3B11C8,358351,World Container,ARUHYH21187B98BA89,44.23153,Kingston Ontario Canada,-76.47933,The Tragically Hip,0.0,219.89832,4,0.447,165.22400000000002,3,0.855,The Drop-Off,2006.0
2179,SOLXJZP12A8C1352AE,148791,Gentle Revolution,AREXX3T1187B989950,38.8991,Washington,-77.029,Scott Krippayne,0.0,244.87138,5,0.7020000000000001,59.17,1,0.0,In The Name Of God (Gentle Revolution Album Version),
2180,SOYIUPV12AF72AC56B,280410,HIStory - PAST_ PRESENT AND FUTURE - Book I,ARXPPEY1187FB51DF4,,,,Michael Jackson,0.0,272.71791,10,0.596,111.132,4,1.0,Tabloid Junkie,1995.0
2181,SOGKRNG12AB01862A3,509704,Adios Sui Generis Vol III,ARPNDSH1187B9B942F,,,,Sui Generis,0.0,319.00689,9,0.259,109.305,5,0.795,Bubulina,1975.0
2182,SOETVON12AB0181732,758701,Immoment,ARPTHEV123E29C17B3,,,,Flowin Immo et Les Freaqz,0.0,185.10322,4,0.138,51.714,4,0.0,Immonumental,2009.0
2183,SOEJCNS12A8C142BBE,524252,Try,AR3USQW1187FB4A90D,,,,Bebo Norman,0.0,280.39791,1,0.444,144.02200000000002,4,0.754,Borrow Mine,2004.0
2184,SOYASGU12A6D4F89BE,29172,Solaris,ARKQ6QN1187B9B016D,52.05777,Ipswich England,1.14378,Photek,0.0,157.3873,2,0.087,105.085,4,1.0,Under The Palms,2000.0
2185,SOFXDAO12A6D4FA140,225923,A Tu Vera,ARUK0W21187B995456,,,,Isabel Pantoja,0.0,237.322,4,0.8370000000000001,128.502,3,0.708,Limosna De Amores,1999.0
2186,SOGCZSL12AB018572C,593775,Cheat the Gallows,ARNR58F1187FB52FA9,,,,BigElf,0.0,225.59302000000002,10,0.252,120.07,4,0.033,Superstar,2008.0
2187,SOCBMQQ12A8C14447A,379427,Sabor A Cuba,ARWGY6U1187B98B228,21.511020000000002,Cuba,-77.80679,Orquesta Sublime,0.0,172.85179,7,0.47100000000000003,208.737,3,1.0,Seis Perlas Cubanas,
2188,SOBXWEW12AB017FB9B,343601,La Vida Es Un Ratico En Vivo,ARYN2M61187B995BD6,,Medellin Colombia,,Juanes,0.0,332.5122,11,0.575,196.106,4,0.0,Rebelion,
2189,SOZVJGT12A8C137370,153196,Ens\xc3\xa9\xc3\xb1ame,AR6IJJ41187B98C872,26.30116,Edinburg TX,-98.1607,Bobby Pulido,0.0,233.06403999999998,2,0.636,199.826,4,0.0,Mi Alma Esta Enamorada,1996.0
2190,SOBBENR12A8C134234,199953,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,AROI96Z1187B9A5304,,,,Mish Mash,0.0,202.68363,9,0.705,126.785,4,0.679,Pish Tash,
2191,SOMBCVV12A8C138D4B,153594,Hao Lai Hao Qu,AREDCT51187B9A6DA6,,,,Alex Fong,0.0,191.97342,7,0.568,162.987,4,0.0,Hao Lai Hao Qu,
2192,SOGBUZX12AB0188569,705848,Nanga Parbat (Original Soundtrack),ARM4J201187B9B8B3B,-34.60852,Buenos Aires Argentina,-58.373540000000006,Gustavo Santaolalla,0.0,95.58159,11,0.7440000000000001,150.028,3,0.7909999999999999,Moving Up,
2193,SOGVYSA12A8AE47E6A,134775,Mountain Homecoming - Volume 1,ARNLOIO11F4C841019,35.830729999999996,Tennessee,-85.97874,Isaacs,0.0,194.01098000000002,6,0.976,103.694,4,0.298,Did You Ever Go Sailin',
2194,SOBDCWG12A6D4F832E,28754,Mike & The Mechanics Hits,ARYGSFW1187FB519B1,,United Kingdom,,Mike And The Mechanics,0.0,283.24526000000003,5,0.644,97.882,4,1.0,Nobody's Perfect,1988.0
2195,SOWSZAJ12A67020FFD,8759,I'm Gonna Be Dead Someday,ARKQN8X1187B99221C,40.731970000000004,Newark NJ,-74.17418,Joe Rogan,0.0,356.36199999999997,4,0.518,83.99,3,0.42700000000000005,Tigers Fucking (Spoken Word) (Album Version),2000.0
2196,SOOVHAY12A8C143418,428422,Am goldenen Rhein,ARHKQGH1187B9A4DB4,,,,In Extremo,0.0,297.45587,2,0.639,110.133,1,0.0,Vollmond,2000.0
2197,SOYWUIM12AB01851F1,546057,The Remix Collection,ARP72BU1187B99CD9A,,,,Who Made Who,0.0,480.96608,4,0.379,137.924,4,0.7929999999999999,This Train (Munk Edit),
2198,SOVCOGQ12A58A7D0DE,578298,Signature Songs,ARLQ5EV1187FB4491D,38.99792,Colorado,-105.55096,Don Francisco,0.0,280.73751,7,0.718,103.584,7,0.43799999999999994,Give Your Heart a Home,1991.0
2199,SOUHUZR12A8C13E7A6,117351,Gangsta For Life: The Symphony Of David Brooks,ARJ5FD21187FB43F12,,,,Mavado,0.0,211.30404,7,0.43799999999999994,125.348,3,1.0,Real McKoy Feat. Busy Signal,2007.0
2200,SOUOETK12A58A7B18D,513118,Groover's Paradise,AR25LGJ1187B9B2492,29.424490000000002,San Antonio TX,-98.49462,Doug Sahm Tex Mex Trip,0.0,307.51302000000004,4,0.882,140.945,1,0.0,Catch Me In The Morning (Album Version),
2201,SOXXBFW12A8C13D1E6,162141,Another Hostile Takeover,ARGYHUI1187B9AC2A5,,,,Hanoi Rocks,0.0,240.66567,4,0.62,126.105,4,0.0,No Comprimise_ No Regrets,2005.0
2202,SOODQDR12AB0181456,435984,Encuentro De Charangas,ARWGY6U1187B98B228,21.511020000000002,Cuba,-77.80679,Orquesta Sublime,0.0,185.75628,7,0.82,134.923,4,0.39799999999999996,La Vida Eres,
2203,SOOUUAW12AB0187CFD,582786,Just House Vol.1,AR2WUJP1187B99364C,,,,Nicola Fasano feat. Paula B.,0.0,220.31627999999998,9,0.614,84.03200000000001,1,0.512,Missing,
2204,SOBFOYA12A6D4FB36C,60417,Grieg: Peer Gynt_ Piano Concerto & Songs,AREBSCJ1241B9C7BDF,,,,Staatskapelle Dresden/Herbert Blomstedt,0.0,158.92853,7,0.0,100.005,4,0.254,Peer Gynt - Incidental Music (2004 Digital Remaster): 4.   In the Hall of the Mountain King,
2205,SOUXCFT12AB01846C9,470302,Sigue!,ARRSNAA11F50C49717,,,,Ocho y Media,0.0,278.17751,9,0.645,62.78,5,0.298,A la Hora,
2206,SOILOWM12AB018648D,505438,Live In Philadelphia,AR3TG3X1187FB4D577,52.51606999999999,Berlin Germany,13.37698,Atari Teenage Riot,0.0,231.47057,11,0.016,114.037,4,1.0,Destroy 2000 Years Of Culture,1997.0
2207,SORURGG12A8C13E8BF,307454,Tougher Than Leather,ARX9YIP1187B98A656,,,,RUN-DMC,0.0,101.74649000000001,1,0.095,96.686,4,0.976,Crack,1988.0
2208,SORUIOA12A8C13F7CE,116383,Freedom Band,ARDW74M1187B98DA34,,,,Bill & Gloria Gaither,0.0,207.41179,3,0.644,40.27,1,0.0,Stand By Me (Freedom Band Album Version),
2209,SOJMWFE12A8C139C13,262630,Standard Operating Procedure,AR2H1J41187FB5C640,,Los Angeles California,,Danny Elfman,0.0,98.84689,7,0.035,99.98700000000001,4,0.0,Birdies,
2210,SONFGZA12AB018643D,379517,Spanning A Lifetime,AR243ZT1187B9A98D2,32.29869,Jackson MS,-90.18049,Otis Spann,0.0,233.63872999999998,5,0.655,115.38,3,0.6890000000000001,Evil Ways,1989.0
2211,SOCCEGY12A8C1455F8,476558,Soundtrack 2,ARFUSID1241B9C9462,44.41033,Genova,8.938889999999999,Daniela Dess\xc3\xac,0.0,201.22077,10,0.163,89.978,4,0.47700000000000004,Tramonto Etnico,
2212,SOLLQVT12A81C208EF,555390,The Lonely Road,AR4MCB01187B98BF5C,,,,Atman,0.0,268.22485,1,0.664,91.007,4,1.0,Distant Voices,2002.0
2213,SOAGUHP12A58A77F2C,338983,The Best Of The EMI Years,ARTHWIZ1187FB4258D,52.40698,Coventry England,-1.50776,Frank Ifield,0.0,152.18893,6,0.63,101.335,4,0.914,Give Me Your Word,
2214,SOFRPEI12A8C13407E,148254,Bis - Clara Nunes,AR0QL3J1187FB3748E,,,,Clara Nunes,0.0,188.44689,10,0.11599999999999999,104.709,4,0.0,Tudo E Ilusao (1997 Digital Remaster),
2215,SOGCJBR12AB0184C53,451334,Rustic,AR0B8CT1187B9B2CF3,,,,Fyah Blaze,0.0,62.92853,1,0.75,121.40700000000001,5,0.9009999999999999,Hurry Hurry Baby (Dj Edit),
2216,SOGOXVK12A6D4F91F9,34483,Solo,ARDE7I31187FB43352,23.1168,Havana Cuba,-82.38859000000001,Gonzalo Rubalcaba,0.0,206.00118,3,0.569,72.071,1,0.0,Improv #1,2006.0
2217,SOUDIVN12AF72A07D7,591018,Team Leader,ARYF20K1187B9B76BD,,ORANGE California,,George Lopez,0.0,261.51138,5,0.253,83.883,1,0.568,Kids In the Store,2003.0
